Date,Voucher,Party,Product,Qty,Rate
3/25/2019,9409,SHAIK SIFULLA,ROBO 10*12 BK,400,5.5
3/25/2019,9410,K.SRIHARI,SILVER PLATE 6,1200,3.5
3/25/2019,9410,K.SRIHARI,10*12 KRISHNA-BK(10,1200,8.1
3/25/2019,9410,K.SRIHARI,VISHNU CHOTA WINE,100,29
3/25/2019,9410,K.SRIHARI,"TAPE ROLL 1""",2,130
3/25/2019,9410,K.SRIHARI,10*10 SHEET,50,135
3/25/2019,9410,K.SRIHARI,SILVER PLATE COVER,30,63
3/25/2019,9411,K.SRIHARI,LOOSE ITEMS,1,30000
3/25/2019,9412,CNR,HIGH COUNT 16*20 BL,25,157
3/25/2019,9412,CNR,HIGH COUNTING BLUE ,10,157
3/25/2019,9412,CNR,CHINA 10*12 KG,10,106
3/25/2019,9412,CNR,CHINA 13*16 KG,10,106
3/25/2019,9413,KARIMULLA-VGIRI,VISHNU 250ML,100,31.5
3/25/2019,9414,SLST-GDR,13*16 WHITE RK,800,14.75
3/25/2019,9415,MSR,10*12 RK,400,8
3/25/2019,9415,MSR,SILVER POUCH 6*8,30,44
3/25/2019,9415,MSR,STRAW 1/4 PACKET,10,19
3/25/2019,9416,BCM,10*12 KRISHNA-BK(10,600,8.2
3/25/2019,9416,BCM,5*6 TRISUL,250,20
3/25/2019,9416,BCM,5*6 TRISUL,10,20
3/25/2019,9416,BCM,BAHUBALI WINE,110,25
3/25/2019,9417,SVSGS,APPLE WATER,100,22
3/25/2019,9417,SVSGS,BAHUBALI WINE,110,24
3/25/2019,9417,SVSGS,GARUDA 13*16 BK,560,13.5
3/25/2019,9418,RM(R.R.FANCY) A.S.P,NO-1,25,146
3/25/2019,9419,RM(R.R.FANCY) A.S.P,10*10 TIGER,40,132
3/25/2019,9420,CHAKKA RANGAYYA,PAPER TEA -100ML TA,140,28
3/25/2019,9420,CHAKKA RANGAYYA,16*20(100-W),160,26
3/25/2019,9420,CHAKKA RANGAYYA,PRINTING COVER 100G,2,170
3/25/2019,9420,CHAKKA RANGAYYA,PRINTING PP 1KG,2,170
3/25/2019,9420,CHAKKA RANGAYYA,90ML RANGEELA,140,14.5
3/25/2019,9420,CHAKKA RANGAYYA,4*5 TRISUL,50,14
3/25/2019,9420,CHAKKA RANGAYYA,5*6 TRISUL,50,20
3/25/2019,9420,CHAKKA RANGAYYA,13*16 WHITE RK,200,15.5
3/25/2019,9420,CHAKKA RANGAYYA,10*12 RK,400,8.2
3/25/2019,9421,SRINU,10*10 SHEET,25,128
3/25/2019,9421,SRINU,BAHUBALI WINE,110,24
3/25/2019,9497,TP13,PAPER TEA-65ML(100),10,27
3/25/2019,9497,TP13,APPLE WATER,200,21.5
3/25/2019,9497,TP13,CHEF CAP,5,60
3/25/2019,9497,TP13,APPLE WINE,30,25
3/25/2019,9497,TP13,HIGH COUNT 10*12 BL,5,150
3/26/2019,9422,SMS,GARUDA 13*16 BK,1680,13.5
3/26/2019,9423,MSR,PAPER TEA -100ML TA,20,28
3/26/2019,9424,CHAKKA RANGAYYA,PAPER TEA -100ML TA,20,28
3/26/2019,9425,KVK,CHINA 13*16 KG,25,105
3/26/2019,9425,KVK,CLASSIC 300ML,200,27
3/26/2019,9426,BRHAMADEVI SUDHEER,GOLD LEAF SITTING,5,620
3/26/2019,9426,BRHAMADEVI SUDHEER,BAHUBALI WINE,110,25
3/26/2019,9426,BRHAMADEVI SUDHEER,CYCLE 10*12 BK KG,25,82
3/26/2019,9427,DSP-SEKHAR,DONA-VAI-9100,3,1640
3/26/2019,9427,DSP-SEKHAR,10*12 KRISHNA-BK(10,300,8
3/26/2019,9427,DSP-SEKHAR,13*16 BK(100)KRISHN,320,16.3
3/26/2019,9428,DSP-SEKHAR,CYCLE 10*12 BK KG,50,79
3/26/2019,9428,DSP-SEKHAR,CYCLE 13*16 BK KG,25,79
3/26/2019,9429,KVK,SILVER POUCH 6*8,120,43
3/26/2019,9429,KVK,4*6 POLY,278,15.5
3/26/2019,9429,KVK,4*5 MEET,320,14.5
3/26/2019,9429,KVK,TIRUMALA-50(13*16),560,13.5
3/26/2019,9429,KVK,TIRUMALA-50B(10*12),1110,7.5
3/26/2019,9429,KVK,NO-0,25,148
3/26/2019,9429,KVK,NO-1,25,148
3/26/2019,9430,BSR,SPOON BIG CL,100,18.5
3/26/2019,9430,BSR,GOLD LEAF SITTING,10,620
3/26/2019,9430,BSR,BASKIN SPOON,50,20
3/26/2019,9431,TVR,CYCLE-BLU-10*12,400,6.7
3/26/2019,9431,TVR,13*16 BK KRISHNA,286,16.5
3/26/2019,9431,TVR,TIRUMALA-50(13*16),250,14.8
3/26/2019,9431,TVR,TIRUMALA-50(16*20),120,27.5
3/26/2019,9431,TVR,TIRUMALA-50(17*23),70,37.5
3/26/2019,9431,TVR,PRESSING COVER 3*4,100,17
3/26/2019,9431,TVR,PP 6*8,5,153
3/26/2019,9431,TVR,PP 6*7,5,153
3/26/2019,9431,TVR,SPOON-SMALL-NAT,50,9
3/26/2019,9433,CUSTOMER,BLACK DOG-350ML,100,27
3/26/2019,9434,DSP-SEKHAR,10*12 KRISHNA-BK(10,300,8
3/26/2019,9435,K.NAGIREDDY-KALIGIR,DURGA 10*12 BLUE,800,5.8
3/26/2019,9435,K.NAGIREDDY-KALIGIR,DURGA 10*12 BK,400,5.8
3/26/2019,9436,KHAN AND KHAN PLAST,APPLE WATER,200,22
3/26/2019,9436,KHAN AND KHAN PLAST,BAHUBALI WINE,220,25
3/26/2019,9436,KHAN AND KHAN PLAST,CLASSIC 300ML,200,27
3/26/2019,9437,PAVANI CUT PEICES-A,10*15 STAR-DCUT,10,90
3/26/2019,9437,PAVANI CUT PEICES-A,12*18 STAR-CUT,10,90
3/26/2019,9437,PAVANI CUT PEICES-A,14*20 STAR-DCUT,10,90
3/26/2019,9437,PAVANI CUT PEICES-A,8*11 STAR-DCUT,5,96
3/26/2019,9437,PAVANI CUT PEICES-A,9*12 STAR-DCUT,5,96
3/26/2019,9437,PAVANI CUT PEICES-A,7*10 100 PCS,5,60
3/26/2019,9437,PAVANI CUT PEICES-A,19*22 SPECIAL D-CUT,5,145
3/26/2019,9438,RAMDEV PLASTICS-SPT,10*10 TEJA,25,125
3/26/2019,9438,RAMDEV PLASTICS-SPT,NO-0,10,149
3/26/2019,9438,RAMDEV PLASTICS-SPT,TOOTH PICS,10,108
3/26/2019,9438,RAMDEV PLASTICS-SPT,12*18 STAR-CUT,10,87
3/26/2019,9438,RAMDEV PLASTICS-SPT,10*15 STAR-DCUT,10,87
3/26/2019,9438,RAMDEV PLASTICS-SPT,SILVER POUCH 7*9,10,197
3/26/2019,9438,RAMDEV PLASTICS-SPT,SILVER POUCH 8*10,10,197
3/26/2019,9439,BTR,APPLE WATER,100,23
3/26/2019,9439,BTR,BAHUBALI WINE,30,25
3/26/2019,9439,BTR,VISHNU 300ML,30,28
3/26/2019,9439,BTR,VISHNU ICE,30,19
3/26/2019,9440,BRHAMADEVI SUDHEER,TIFFIN PLATENO-10,100,18
3/26/2019,9440,BRHAMADEVI SUDHEER,"PINK PLATES-7""",50,8
3/26/2019,9440,BRHAMADEVI SUDHEER,LOOSE KIRANA,8,150
3/26/2019,9441,ACK,ROBO 13*16 BLUE,200,10
3/26/2019,9442,CHENGAREDDY-MTKR,CHINA 10*12 KG,4,110
3/26/2019,9442,CHENGAREDDY-MTKR,DONA -LOOSE,10,19
3/26/2019,9443,KALYANI FRUIT JUICE,CLASSIC 300ML,200,27
3/26/2019,9443,KALYANI FRUIT JUICE,BAHUBALI WINE,110,25
3/26/2019,9444,SIVA-VIJAYA DAIRY,LOOSE ITEMS,1,8100
3/26/2019,9445,VENKATASETTY-PDKR,10*10 SHEET,5,136
3/26/2019,9445,VENKATASETTY-PDKR,TIRUMALA-50(13*16),250,15
3/26/2019,9446,BALAJI PLASTICS,SMART BOUL(48),1,1730
3/26/2019,9447,GVS,VISHNU 250ML,100,31
3/26/2019,9448,PGS,100LEAF,5,440
3/26/2019,9448,PGS,TIRUMALA M.W 17*20,5,110
3/26/2019,9448,PGS,10*10 SHEET,10,139
3/26/2019,9448,PGS,13*16 BK(100)KRISHN,320,16.5
3/26/2019,9448,PGS,TIRUMALA-50(16*20),20,27.5
3/26/2019,9448,PGS,NO-1,2,148
3/26/2019,9448,PGS,NO-00,1,148
3/26/2019,9448,PGS,NO-0,2,148
3/26/2019,9448,PGS,NO-2,1,148
3/26/2019,9448,PGS,N0-5,2,148
3/26/2019,9448,PGS,NO-000,2,150
3/26/2019,9448,PGS,PP + 5*6,1,155
3/26/2019,9448,PGS,PP 5*6,1,155
3/26/2019,9449,KARIMULLA-BTTR,4*5 MEET,20,16
3/26/2019,9449,KARIMULLA-BTTR,SILVER TONE 10*12 W,30,17
3/26/2019,9449,KARIMULLA-BTTR,13*16 WHITE RK,100,15.5
3/26/2019,9449,KARIMULLA-BTTR,HIGH COUNT 16*20 BL,2,160
3/26/2019,9449,KARIMULLA-BTTR,10*10 TEJA,5,130
3/26/2019,9449,KARIMULLA-BTTR,PAPER TEA,50,17
3/26/2019,9449,KARIMULLA-BTTR,90ML RANGEELA,50,15
3/26/2019,9449,KARIMULLA-BTTR,VISHNU 300ML,30,28
3/26/2019,9449,KARIMULLA-BTTR,BAHUBALI WINE,20,25
3/26/2019,9450,SASANK PAPER AND PL,APPLE WATER,100,23
3/26/2019,9451,TP13,80 LEAF,10,340
3/26/2019,9451,TP13,10*10 TIGER,70,133
3/26/2019,9451,TP13,4*5 TRISUL,700,13
3/26/2019,9451,TP13,BAHUBALI WINE,110,24
3/26/2019,9452,CHENCHU LAKSHMI FAN,PP 3*3,5,158
3/26/2019,9452,CHENCHU LAKSHMI FAN,PP 3*4,5,158
3/26/2019,9452,CHENCHU LAKSHMI FAN,PP 4*4,5,155
3/26/2019,9452,CHENCHU LAKSHMI FAN,10*12 RK,100,8.2
3/26/2019,9452,CHENCHU LAKSHMI FAN,CYCLE-BLU-10*12,100,6.7
3/26/2019,9452,CHENCHU LAKSHMI FAN,CYCLE-BK-10*12,100,6.7
3/26/2019,9452,CHENCHU LAKSHMI FAN,4*5 TRISUL,50,14.5
3/26/2019,9452,CHENCHU LAKSHMI FAN,PAPER TEA 80ML LONG,50,28
3/26/2019,9452,CHENCHU LAKSHMI FAN,PAPER TEA -100ML TA,50,30
3/26/2019,9452,CHENCHU LAKSHMI FAN,PAPER TEA-100ML,50,30
3/26/2019,9452,CHENCHU LAKSHMI FAN,16*20(100-W),50,26
3/26/2019,9453,KVS-NPT,VISHNU ICE,110,18.5
3/26/2019,9453,KVS-NPT,VISHNU 250ML,100,31
3/26/2019,9454,TR-SPT,CYCLE-BLU-10*12,150,6.75
3/26/2019,9454,TR-SPT,CYCLE-BK-10*12,100,6.75
3/26/2019,9454,TR-SPT,10*12 RK,50,8.2
3/26/2019,9454,TR-SPT,CYCLE-BLU-13*16,100,12.75
3/26/2019,9454,TR-SPT,13*16 BK(100)KRISHN,50,16.5
3/26/2019,9454,TR-SPT,TIRUMALA-50(17*23),10,38
3/26/2019,9454,TR-SPT,4*5 TRISUL,30,15
3/26/2019,9455,LAKSHMINARASIMHA TE,NO-000,25,150
3/26/2019,9455,LAKSHMINARASIMHA TE,ROBO 10*12,800,5.3
3/26/2019,9455,LAKSHMINARASIMHA TE,SILVER TONE 10*12 W,350,16.5
3/26/2019,9455,LAKSHMINARASIMHA TE,HIGH COUNT 16*20,25,145
3/26/2019,9455,LAKSHMINARASIMHA TE,5*7 ESWAR,10,160
3/26/2019,9455,LAKSHMINARASIMHA TE,N0-5,5,150
3/26/2019,9455,LAKSHMINARASIMHA TE,NO-3,5,150
3/26/2019,9456,BRHAMADEVI SUDHEER,4*5 TRISUL,350,15
3/26/2019,9457,VVS-UGIRI,VISHNU CHOTA WINE,100,30
3/26/2019,9458,SRINU,VISHNU 300ML,100,28
3/26/2019,9458,SRINU,SUPER ROPE(SPECIAL),50,48
3/26/2019,9459,LT,13*16 BK(100)KRISHN,320,16
3/26/2019,9459,LT,SUPER ROPE,25,47
3/26/2019,9460,KARIMULLA-VGIRI,TIRUMALA-50(16*20),120,27.5
3/26/2019,9460,KARIMULLA-VGIRI,SILVER PLATE COVER,20,63
3/26/2019,9460,KARIMULLA-VGIRI,10*12 50 BK,400,6
3/26/2019,9494,TP13,10*12 SARAS-NAT,300,8
3/26/2019,9494,TP13,10*12 KRISHNA-BK(10,300,8
3/26/2019,9494,TP13,KARNA 10*12 100W,400,6.5
3/26/2019,9494,TP13,DURGA 10*12 BLUE,1600,5.8
3/26/2019,9494,TP13,GOLD LEAF SITTING,4,620
3/26/2019,9494,TP13,STRAW 1/4 PACKET,125,19
3/26/2019,9494,TP13,4*5 TRISUL,700,13
3/26/2019,9494,TP13,80 LEAF,10,340
3/26/2019,9494,TP13,10*10 TIGER,70,133
3/26/2019,9494,TP13,PAPER TEA-65ML,50,13
3/26/2019,9494,TP13,NO-3,25,148
3/26/2019,9494,TP13,DONA-VAI-9100,1,1680
3/26/2019,9495,LOCK,VISHNU 250ML,200,31
3/26/2019,9495,LOCK,BAHUBALI WINE,110,24.5
3/26/2019,9496,SURI,STRAW 1/4 PACKET,50,19
3/26/2019,9496,SURI,16*20 (50-W),50,23
3/26/2019,9496,SURI,24*30 COVER,20,74
3/27/2019,9461,KVK,SPOON BIG CL,300,18
3/27/2019,9461,KVK,APPLE WATER,200,22
3/27/2019,9461,KVK,DONA-VAI-9100,1,1730
3/27/2019,9461,KVK,SMART BOUL(48),1,1830
3/27/2019,9461,KVK,10*12 RK,800,7.9
3/27/2019,9461,KVK,BLACK DOG-350ML,100,27
3/27/2019,9462,BALAJI PLASTICS,LITE FOAM(1200),6,1620
3/27/2019,9462,BALAJI PLASTICS,SMART BOUL(48),4,1730
3/27/2019,9462,BALAJI PLASTICS,DONA-VAI-9100,5,1640
3/27/2019,9463,SANKAR TRADERS,DONA-VAI-9100,5,1640
3/27/2019,9464,VISHNU-CUTOMER,14 GREEN,40,34
3/27/2019,9464,VISHNU-CUTOMER,TIRUMALA-50(16*20),120,28
3/27/2019,9464,VISHNU-CUTOMER,FANCY IC,10,23
3/27/2019,9464,VISHNU-CUTOMER,APPLE WATER,20,23
3/27/2019,9464,VISHNU-CUTOMER,KIRANA HM,6,150
3/27/2019,9465,CBR,10*12 SARAS-NAT,100,8.2
3/27/2019,9465,CBR,PP 6*7,5,155
3/27/2019,9465,CBR,PP 3*3,5,158
3/27/2019,9465,CBR,PP 2.5*2.5,5,165
3/27/2019,9465,CBR,PP 4*4,5,155
3/27/2019,9465,CBR,LOOSE KIRANA,15,150
3/27/2019,9465,CBR,DHARAM BOX-TIRUMALA,20,25
3/27/2019,9465,CBR,CYCLE-BLU-10*12,400,6.6
3/27/2019,9465,CBR,CYCLE-BLU-13*16,250,13
3/27/2019,9465,CBR,CYCLE-BLU-13*16,10,13
3/27/2019,9466,SVT-KOTA TENKAYALA ,10*12 KRISHNA-BK(10,300,8.4
3/27/2019,9466,SVT-KOTA TENKAYALA ,13*16 BK(100)KRISHN,10,16.5
3/27/2019,9466,SVT-KOTA TENKAYALA ,TIRUMALA-50(13*16),10,15
3/27/2019,9466,SVT-KOTA TENKAYALA ,NO-2,1,150
3/27/2019,9466,SVT-KOTA TENKAYALA ,NO-3,1,150
3/27/2019,9466,SVT-KOTA TENKAYALA ,NO-0,1,150
3/27/2019,9466,SVT-KOTA TENKAYALA ,NO-00,1,150
3/27/2019,9466,SVT-KOTA TENKAYALA ,4*5 TRISUL,10,15
3/27/2019,9466,SVT-KOTA TENKAYALA ,TIFFIN PLATENO-10,10,17
3/27/2019,9466,SVT-KOTA TENKAYALA ,TIFFIN PLATES NO-8,10,14
3/27/2019,9466,SVT-KOTA TENKAYALA ,TIFFIN PLATES-6,10,9
3/27/2019,9467,VENUGOPAL-INAMADUGU,14 GREEN,40,35
3/27/2019,9467,VENUGOPAL-INAMADUGU,10*10 SHEET,25,138
3/27/2019,9467,VENUGOPAL-INAMADUGU,APPLE WATER,100,23
3/27/2019,9467,VENUGOPAL-INAMADUGU,4*5 TRISUL,50,15
3/27/2019,9467,VENUGOPAL-INAMADUGU,4*5 MEET,50,16
3/27/2019,9467,VENUGOPAL-INAMADUGU,GARUDA 10*12 BLUE,50,7.5
3/27/2019,9467,VENUGOPAL-INAMADUGU,10*12 KRISHNA-BK(10,50,8.5
3/27/2019,9467,VENUGOPAL-INAMADUGU,RUBBER,3,300
3/27/2019,9467,VENUGOPAL-INAMADUGU,90ML RANGEELA,140,14.5
3/27/2019,9468,SB.ENTERPRISES,VISHNU ICE,110,18.5
3/27/2019,9468,SB.ENTERPRISES,TIRML-BL-KG-16*20,25,120
3/27/2019,9468,SB.ENTERPRISES,TIFFIN PLATES-6,100,8.5
3/27/2019,9468,SB.ENTERPRISES,TIFFIN PLATES NO-7,100,11
3/27/2019,9468,SB.ENTERPRISES,GOLD LEAF SITTING,4,620
3/27/2019,9468,SB.ENTERPRISES,SILVER POUCH 8*10,10,198
3/27/2019,9469,SHANMUGA PROVISION-,CYCLE-BK-13*16,250,13
3/27/2019,9469,SHANMUGA PROVISION-,CYCLE-BK-13*16,10,13
3/27/2019,9470,SRINU,GARUDA 10*12 BLUE,1000,7.2
3/27/2019,9471,GANESHMESS,"14""7PLY PLATES",3,350
3/27/2019,9471,GANESHMESS,WATER GLASS,30,25
3/27/2019,9471,GANESHMESS,NAPKEEN 2ND,30,10
3/27/2019,9471,GANESHMESS,TIFFIN PLATENO-10,50,20
3/27/2019,9471,GANESHMESS,HAND GLOVE 25PCS,30,10
3/27/2019,9471,GANESHMESS,GOLD LEAF SITTING,10,620
3/27/2019,9472,KVK,16*20(100-W),160,25
3/27/2019,9473,SMS TRADERS-GDR,ROLLS GOLD,60,75
3/27/2019,9473,SMS TRADERS-GDR,APPLE WATER,400,23
3/27/2019,9473,SMS TRADERS-GDR,VISHNU 300ML,200,28
3/27/2019,9473,SMS TRADERS-GDR,BIG M.W SPOON,100,15.5
3/27/2019,9473,SMS TRADERS-GDR,FANCY IC,100,22
3/27/2019,9473,SMS TRADERS-GDR,DONA-VAI-9100,1,1730
3/27/2019,9473,SMS TRADERS-GDR,ROBO 10*12,400,5
3/27/2019,9473,SMS TRADERS-GDR,ROBO 13*16 BLUE,300,10.5
3/27/2019,9474,KPR,GARUDA 13*16 BLUE,560,13
3/27/2019,9474,KPR,KARNA 10*12 100W,400,6.5
3/27/2019,9474,KPR,KARNA 13*16 100 W,200,14
3/27/2019,9475,RVRR,NO-000,25,150
3/27/2019,9476,RVRR,VISHNU 300ML,100,28
3/27/2019,9477,BCM,PAPER TEA 80ML LONG,199,21
3/27/2019,9478,KVKC,VISHNU 250ML,100,31
3/27/2019,9478,KVKC,FANCY IC,100,21
3/27/2019,9479,KVK,LITE FOAM(1200),2,1680
3/27/2019,9479,KVK,PP 20*26,10,148
3/27/2019,9480,GV,CHANDRA 75ML TEA,190,12
3/27/2019,9481,TP13,GARUDA 13*16 BLUE,250,13
3/27/2019,9481,TP13,VISHNU 350ML,100,31
3/27/2019,9493,TP13,BAHUBALI WINE,110,24
3/27/2019,9493,TP13,VISHNU 300ML,100,28
3/27/2019,9493,TP13,PAPER TEA -65ML,10,13.5
3/27/2019,9493,TP13,SMART BOUL LOOSE,20,19
3/27/2019,9493,TP13,APPLE 300ML,10,28.5
3/27/2019,9493,TP13,APPLE WATER,100,21.5
3/27/2019,9493,TP13,250 ML PLASTIC BOUL,300,2.95
3/27/2019,9493,TP13,PP,23,153
3/27/2019,9493,TP13,10*10 TEJA,25,125
3/27/2019,9493,TP13,PRINTING PP,1,165
3/28/2019,9482,SUNDHA PLASTICS,LITE FOAM(1200),5,1680
3/28/2019,9482,SUNDHA PLASTICS,DONA-(108),6,1945
3/28/2019,9482,SUNDHA PLASTICS,SILV-CONT-750ML(100,10,2300
3/28/2019,9482,SUNDHA PLASTICS,SILV-CONT-750ML(100,10000,0.01
3/28/2019,9483,SURYA BAR,VISHNU 250ML,100,32
3/28/2019,9483,SURYA BAR,VISHNU 350ML,100,32
3/28/2019,9484,SMS,GARUDA 10*12 BK,8000,7
3/28/2019,9485,SLST-GDR,14 GREEN,12000,1.32
3/28/2019,9486,SVP-BUCHHI,LITE FOAM(1200),1,1680
3/28/2019,9486,SVP-BUCHHI,CLASSIC 250ML,100,26.5
3/28/2019,9486,SVP-BUCHHI,VISHNU 250ML,200,31
3/28/2019,9486,SVP-BUCHHI,VISHNU 350ML,200,31
3/28/2019,9486,SVP-BUCHHI,DOT GLASS,200,23
3/28/2019,9486,SVP-BUCHHI,VISHNU 300ML,200,28
3/28/2019,9486,SVP-BUCHHI,APPLE WATER,200,22
3/28/2019,9486,SVP-BUCHHI,DONA-VAI-9100,1,1730
3/28/2019,9486,SVP-BUCHHI,90ML RANGEELA,140,14.5
3/28/2019,9486,SVP-BUCHHI,KARNA 10*12 100W,400,6.5
3/28/2019,9486,SVP-BUCHHI,KARNA 13*16 100 W,200,14
3/28/2019,9487,BSR,TIRUMALA-50(13*16),250,15
3/28/2019,9487,BSR,5*6 TRISUL,250,20
3/28/2019,9487,BSR,CYCLE-BLU-10*12,400,6.7
3/28/2019,9487,BSR,SILV-CONT-250ML(200,1,2350
3/28/2019,9487,BSR,SILV-CONT-750ML(100,1,2500
3/28/2019,9487,BSR,TIRUMALA-50(16*20),120,27.5
3/28/2019,9488,SRI LAKSHMI PROVISI,GARUDA 13*16 BLUE,560,13.75
3/28/2019,9488,SRI LAKSHMI PROVISI,PRESSING COVER-2*3,100,8
3/28/2019,9488,SRI LAKSHMI PROVISI,APPLE WATER,100,23
3/28/2019,9488,SRI LAKSHMI PROVISI,PAPER TEA,230,16
3/28/2019,9488,SRI LAKSHMI PROVISI,SPOON-SMALL-NAT,50,9
3/28/2019,9488,SRI LAKSHMI PROVISI,LOOSE KIRANA,25,150
3/28/2019,9488,SRI LAKSHMI PROVISI,PITTA DHARAM BIG SI,50,15
3/28/2019,9488,SRI LAKSHMI PROVISI,SILVER POUCH 6*8,20,40
3/28/2019,9489,KS PROVISONS-PDKR,10*12 KRISHNA-BK(10,300,8.3
3/28/2019,9489,KS PROVISONS-PDKR,CYCLE 13*16 BK KG,25,82
3/28/2019,9490,VKP,100LEAF,8,400
3/28/2019,9491,DHANALAKSHMI PROVIS,GARUDA 10*12 BLUE,400,7.5
3/28/2019,9492,TGS-NPT,NO-000,25,148
3/28/2019,9498,KESAVA PROVISIONS,VISHNU 300ML,100,28
3/28/2019,9498,KESAVA PROVISIONS,VISHNU ICE,10,19
3/28/2019,9499,DVR-CHITWELI,CYCLE-BLU-13*16,250,12.5
3/28/2019,9499,DVR-CHITWELI,TIRUMALA-50(16*20),120,27.5
3/28/2019,9500,TVS-KOTA,APPLE WINE,110,25
3/28/2019,9501,K.SRIHARI,GOLD LEAF SITTING,8,620
3/28/2019,9501,K.SRIHARI,BLACK DOG-350ML,200,26.5
3/28/2019,9501,K.SRIHARI,NO-00,25,149
3/28/2019,9501,K.SRIHARI,NO-1,25,149
3/28/2019,9501,K.SRIHARI,NO-000,25,149
3/28/2019,9501,K.SRIHARI,CYCLE-BK-13*16,750,12.5
3/28/2019,9501,K.SRIHARI,13*16 WHITE RK,600,15.2
3/28/2019,9501,K.SRIHARI,13*16 BK(100)KRISHN,480,16.5
3/28/2019,9501,K.SRIHARI,TIRUMALA-50(16*20),360,27.5
3/28/2019,9502,KPR,PP 20*26,10,155
3/28/2019,9502,KPR,10*10 RADHA KRISHNA,25,100
3/28/2019,9502,KPR,10*10 RADHA KRISHNA,1,100
3/28/2019,9503,BRHAMADEVI SUDHEER,"14"" 3PLY SILVER",20,185
3/28/2019,9504,BSM-MTKR,PAPER TEA-65ML(100),180,26.5
3/28/2019,9504,BSM-MTKR,PAPER TEA,230,16
3/28/2019,9504,BSM-MTKR,TIRUMALA-50(16*20),50,27.5
3/28/2019,9504,BSM-MTKR,4*5 MEET,10,16
3/28/2019,9504,BSM-MTKR,5*6 POLY,10,22
3/28/2019,9505,GAYATRI PROVISION,STRECH FILM-600MTRS,24,450
3/28/2019,9506,SVS-ALR,APPLE WATER,100,22.5
3/28/2019,9506,SVS-ALR,GOLD LEAF SITTING,4,620
3/28/2019,9506,SVS-ALR,90ML RANGEELA,60,14.5
3/28/2019,9506,SVS-ALR,VISHNU ICE,70,19
3/28/2019,9506,SVS-ALR,ROLLS-KGS,10,75
3/28/2019,9506,SVS-ALR,STRECH FILM-100MTRS,1,100
3/28/2019,9506,SVS-ALR,SILVER FOIL ROLL,1,180
3/28/2019,9507,MAHESWARI PROVISION,VISHNU CHOTA WINE,100,30
3/28/2019,9507,MAHESWARI PROVISION,VISHNU 300ML,100,28
3/28/2019,9507,MAHESWARI PROVISION,TIFFIN PLATENO-11,50,19
3/28/2019,9507,MAHESWARI PROVISION,PAPER TEA,230,16
3/28/2019,9508,KURAPATI SUDHAKAR-S,VISHNU 300ML,100,28
3/28/2019,9509,CNR,PAPER TEA,230,15.5
3/28/2019,9509,CNR,DURGA 10*12 BK,800,5.9
3/28/2019,9510,KVKC,4*5 MEET,320,15
3/28/2019,9510,KVKC,VISHNU CHOTA WINE,100,30
3/28/2019,9511,SRINU,500ML PLASTIC BOULS,1000,3.5
3/28/2019,9512,KPR,VISHNU 250ML,500,30.5
3/28/2019,9512,KPR,VISHNU 350ML,300,30.5
3/28/2019,9562,TP13,DHARAM BOX-METRO,50,36
3/28/2019,9562,TP13,DHARAM BOX-TIRUMALA,20,22
3/28/2019,9562,TP13,4*5 MEET,320,14
3/28/2019,9562,TP13,VISHNU 250ML,10,31
3/28/2019,9562,TP13,VISHNU 250ML,100,31
3/28/2019,9562,TP13,APPLE WATER,100,22
3/28/2019,9562,TP13,PP,1,153
3/28/2019,9562,TP13,VISHNU 300ML,100,28
3/28/2019,9563,BRHAMIAH MOPUR,VISHNU 300ML,100,28
3/28/2019,9563,BRHAMIAH MOPUR,14 GREEN,40,35
3/28/2019,9564,SURI,16*20 (50-W),30,23
3/28/2019,9564,SURI,24*30 COVER,40,74
3/29/2019,9513,LKR-DAKKILI,13*16 WHITE RK,200,16
3/29/2019,9513,LKR-DAKKILI,TIRUMALA-50(16*20),120,27.5
3/29/2019,9514,KVK,LOOSE ITEMS,1,68000
3/29/2019,9515,CNR,"PINK PLATES-7""",50,8
3/29/2019,9515,CNR,4*5 TRISUL,100,14.5
3/29/2019,9515,CNR,TIFFIN PLATENO-11,50,18.5
3/29/2019,9516,VS-SPT,4*5 MEET,50,16
3/29/2019,9516,VS-SPT,10*10 SHEET,25,137
3/29/2019,9516,VS-SPT,PAPER TEA 80ML LONG,240,21
3/29/2019,9516,VS-SPT,VISHNU 250ML,100,31
3/29/2019,9516,VS-SPT,LOOSE KIRANA,10,150
3/29/2019,9517,KALIYAPPAN-VGIRI,VISHNU 250ML,100,32
3/29/2019,9517,KALIYAPPAN-VGIRI,BLACK DOG-350ML,100,27
3/29/2019,9518,P.V.RAJA-VGIRI,14 GREEN,40,34
3/29/2019,9518,P.V.RAJA-VGIRI,13*16 BK(100)KRISHN,160,16.5
3/29/2019,9518,P.V.RAJA-VGIRI,LOOSE KIRANA,13,150
3/29/2019,9519,KPR,10*10 TEJA,50,130
3/29/2019,9519,KPR,10*10 TEJA,3,130
3/29/2019,9520,SALESMAN SURESH,ROBO 10*12,800,5
3/29/2019,9520,SALESMAN SURESH,GARUDA 16*20 BLUE,200,25
3/29/2019,9520,SALESMAN SURESH,CHINA 13*16 KG,25,106
3/29/2019,9521,JANANI PLASTICS-VGI,GOLD LEAF SITTING,4,620
3/29/2019,9521,JANANI PLASTICS-VGI,APPLE WATER,200,22
3/29/2019,9522,MS FRUITS,TIRUMALA-50(13*16),1250,15
